x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
-329.0977;1972.6975;474.8925;0.3793;0.8947;0.1632;-0.9866;-0.0001;0.9838;0.1627;-0.0758;0.0748;0.0123;0.9971;11;17
-236.0103;1985.8635;468.7571;0.4138;0.8947;0.1168;-0.9932;-0.0001;0.9917;0.1167;-0.0544;0.0540;0.0063;0.9985;12;17
-141.9848;1994.6979;464.6404;0.4483;0.8947;0.0702;-0.9975;-0.0001;0.9970;0.0702;-0.0327;0.0326;0.0022;0.9995;13;17
-47.3918;1999.1323;462.5741;0.4828;0.8947;0.0234;-0.9997;-0.0001;0.9997;0.0234;-0.0109;0.0109;0.0002;0.9999;14;17
47.3912;1999.1327;462.5741;0.5172;0.8947;-0.0234;-0.9997;-0.0001;0.9997;-0.0234;0.0109;-0.0109;0.0002;0.9999;15;17
141.9843;1994.6991;464.6405;0.5517;0.8947;-0.0702;-0.9975;-0.0001;0.9970;-0.0702;0.0327;-0.0326;0.0022;0.9995;16;17
236.0100;1985.8655;468.7573;0.5862;0.8947;-0.1168;-0.9932;-0.0001;0.9917;-0.1166;0.0544;-0.0540;0.0063;0.9985;17;17
329.0976;1972.7001;474.8927;0.6207;0.8947;-0.1632;-0.9866;-0.0001;0.9838;-0.1627;0.0758;-0.0748;0.0123;0.9971;18;17
420.8886;1955.3050;482.9991;0.6552;0.8947;-0.2091;-0.9779;-0.0001;0.9733;-0.2081;0.0970;-0.0949;0.0202;0.9953;19;17
511.0407;1933.8166;493.0130;0.6897;0.8947;-0.2544;-0.9671;-0.0001;0.9604;-0.2527;0.1178;-0.1139;0.0298;0.9930;20;17
599.2328;1908.4052;504.8550;0.7241;0.8947;-0.2990;-0.9542;-0.0002;0.9451;-0.2962;0.1380;-0.1318;0.0411;0.9904;21;17
685.1698;1879.2754;518.4298;0.7586;0.8947;-0.3427;-0.9395;-0.0002;0.9277;-0.3384;0.1577;-0.1482;0.0539;0.9875;22;17
768.5871;1846.6656;533.6261;0.7931;0.8947;-0.3851;-0.9229;-0.0002;0.9083;-0.3791;0.1767;-0.1631;0.0678;0.9843;23;17
849.2556;1810.8487;550.3170;0.8276;0.8947;-0.4260;-0.9047;-0.0002;0.8874;-0.4179;0.1947;-0.1763;0.0828;0.9809;24;17
926.9861;1772.1314;568.3595;0.8621;0.8947;-0.4651;-0.8853;-0.0003;0.8651;-0.4546;0.2118;-0.1876;0.0983;0.9773;25;17
1001.6341;1730.8545;587.5948;0.8966;0.8947;-0.5020;-0.8649;-0.0003;0.8421;-0.4889;0.2278;-0.1972;0.1141;0.9737;26;17
1073.1046;1687.3929;607.8482;0.9310;0.8947;-0.5363;-0.8440;-0.0003;0.8188;-0.5204;0.2425;-0.2048;0.1298;0.9702;27;17
1141.3569;1642.1559;628.9291;0.9655;0.8947;-0.5677;-0.8233;-0.0003;0.7958;-0.5488;0.2558;-0.2107;0.1450;0.9667;28;17
1206.4089;1595.5865;650.6310;1.0000;0.8947;-0.5955;-0.8034;-0.0003;0.7741;-0.5738;0.2674;-0.2150;0.1590;0.9636;29;17
-1206.4151;1595.6197;571.2383;0.0000;0.9474;0.5954;-0.8034;-0.0005;0.7707;0.5714;-0.2819;0.2268;0.1675;0.9594;0;18
-1141.3612;1642.1903;548.2605;0.0345;0.9474;0.5676;-0.8233;-0.0005;0.7927;0.5467;-0.2697;0.2223;0.1527;0.9629;1;18
-1073.1076;1687.4269;525.9403;0.0690;0.9474;0.5363;-0.8440;-0.0005;0.8159;0.5185;-0.2558;0.2162;0.1368;0.9667;2;18
-1001.6361;1730.8868;504.4963;0.1034;0.9474;0.5019;-0.8649;-0.0005;0.8395;0.4873;-0.2405;0.2082;0.1203;0.9707;3;18
-926.9874;1772.1613;484.1303;0.1379;0.9474;0.4650;-0.8853;-0.0005;0.8628;0.4533;-0.2237;0.1982;0.1036;0.9747;4;18
-849.2565;1810.8758;465.0273;0.1724;0.9474;0.4259;-0.9047;-0.0004;0.8854;0.4169;-0.2057;0.1863;0.0872;0.9786;5;18
-768.5878;1846.6898;447.3553;0.2069;0.9474;0.3850;-0.9229;-0.0004;0.9066;0.3783;-0.1867;0.1724;0.0715;0.9824;6;18
-685.1703;1879.2966;431.2658;0.2414;0.9474;0.3426;-0.9395;-0.0004;0.9263;0.3379;-0.1667;0.1568;0.0568;0.9860;7;18
-599.2333;1908.4237;416.8932;0.2759;0.9474;0.2990;-0.9543;-0.0003;0.9440;0.2958;-0.1460;0.1394;0.0433;0.9893;8;18
-511.0413;1933.8328;404.3553;0.3103;0.9474;0.2544;-0.9671;-0.0003;0.9596;0.2525;-0.1246;0.1206;0.0314;0.9922;9;18
-420.8893;1955.3195;393.7529;0.3448;0.9474;0.2091;-0.9779;-0.0003;0.9727;0.2080;-0.1026;0.1004;0.0212;0.9947;10;18
-329.0983;1972.7133;385.1702;0.3793;0.9474;0.1631;-0.9866;-0.0003;0.9834;0.1626;-0.0802;0.0792;0.0128;0.9968;11;18
-236.0106;1985.8781;378.6742;0.4138;0.9474;0.1168;-0.9932;-0.0003;0.9915;0.1166;-0.0575;0.0572;0.0065;0.9983;12;18
-141.9850;1994.7115;374.3156;0.4483;0.9474;0.0702;-0.9975;-0.0003;0.9969;0.0702;-0.0346;0.0345;0.0022;0.9994;13;18
-47.3917;1999.1455;372.1279;0.4828;0.9474;0.0234;-0.9997;-0.0002;0.9997;0.0234;-0.0116;0.0116;0.0000;0.9999;14;18
47.3915;1999.1460;372.1280;0.5172;0.9474;-0.0234;-0.9997;-0.0002;0.9997;-0.0234;0.0116;-0.0116;0.0000;0.9999;15;18
141.9849;1994.7128;374.3158;0.5517;0.9474;-0.0702;-0.9975;-0.0003;0.9969;-0.0701;0.0346;-0.0345;0.0022;0.9994;16;18
236.0107;1985.8801;378.6745;0.5862;0.9474;-0.1168;-0.9932;-0.0003;0.9915;-0.1166;0.0575;-0.0572;0.0065;0.9983;17;18
329.0987;1972.7160;385.1705;0.6207;0.9474;-0.1631;-0.9866;-0.0003;0.9834;-0.1626;0.0802;-0.0792;0.0128;0.9968;18;18
420.8899;1955.3226;393.7533;0.6552;0.9474;-0.2090;-0.9779;-0.0003;0.9727;-0.2080;0.1026;-0.1004;0.0212;0.9947;19;18
511.0423;1933.8361;404.3558;0.6897;0.9474;-0.2544;-0.9671;-0.0003;0.9596;-0.2525;0.1246;-0.1206;0.0314;0.9922;20;18
599.2347;1908.4270;416.8937;0.7241;0.9474;-0.2990;-0.9543;-0.0003;0.9440;-0.2958;0.1460;-0.1394;0.0433;0.9893;21;18
685.1720;1879.2995;431.2663;0.7586;0.9474;-0.3426;-0.9395;-0.0004;0.9263;-0.3379;0.1667;-0.1568;0.0568;0.9860;22;18
768.5897;1846.6922;447.3558;0.7931;0.9474;-0.3850;-0.9229;-0.0004;0.9066;-0.3783;0.1867;-0.1724;0.0715;0.9824;23;18
849.2586;1810.8776;465.0277;0.8276;0.9474;-0.4259;-0.9047;-0.0004;0.8854;-0.4169;0.2057;-0.1863;0.0872;0.9786;24;18
926.9896;1772.1624;484.1307;0.8621;0.9474;-0.4650;-0.8853;-0.0005;0.8628;-0.4533;0.2237;-0.1982;0.1036;0.9747;25;18
1001.6381;1730.8872;504.4967;0.8966;0.9474;-0.5019;-0.8649;-0.0005;0.8395;-0.4873;0.2405;-0.2082;0.1203;0.9707;26;18
1073.1092;1687.4270;525.9407;0.9310;0.9474;-0.5363;-0.8440;-0.0005;0.8159;-0.5185;0.2559;-0.2162;0.1368;0.9667;27;18
1141.3621;1642.1905;548.2609;0.9655;0.9474;-0.5676;-0.8233;-0.0005;0.7927;-0.5467;0.2697;-0.2224;0.1527;0.9629;28;18
1206.4149;1595.6208;571.2388;1.0000;0.9474;-0.5954;-0.8034;-0.0005;0.7707;-0.5714;0.2819;-0.2268;0.1675;0.9594;29;18
-1206.4231;1595.6789;491.8326;0.0000;1.0000;0.5953;-0.8035;-0.0008;0.7673;0.5688;-0.2962;0.2385;0.1757;0.9551;0;19
-1141.3683;1642.2491;467.5791;0.0345;1.0000;0.5675;-0.8234;-0.0008;0.7895;0.5444;-0.2835;0.2339;0.1603;0.9590;1;19
-1073.1138;1687.4845;444.0199;0.0690;1.0000;0.5362;-0.8441;-0.0008;0.8129;0.5166;-0.2690;0.2275;0.1436;0.9631;2;19
-1001.6415;1730.9426;421.3856;0.1034;1.0000;0.5018;-0.8650;-0.0008;0.8367;0.4857;-0.2530;0.2192;0.1263;0.9675;3;19
-926.9921;1772.2149;399.8891;0.1379;1.0000;0.4649;-0.8853;-0.0008;0.8604;0.4520;-0.2354;0.2088;0.1088;0.9719;4;19
-849.2605;1810.9268;379.7258;0.1724;1.0000;0.4259;-0.9048;-0.0007;0.8832;0.4159;-0.2166;0.1963;0.0916;0.9763;5;19
-768.5912;1846.7381;361.0731;0.2069;1.0000;0.3849;-0.9229;-0.0007;0.9049;0.3776;-0.1967;0.1818;0.0751;0.9805;6;19
-685.1732;1879.3421;344.0906;0.2414;1.0000;0.3425;-0.9395;-0.0007;0.9248;0.3373;-0.1757;0.1653;0.0596;0.9844;7;19
-599.2357;1908.4666;328.9204;0.2759;1.0000;0.2989;-0.9543;-0.0006;0.9429;0.2955;-0.1539;0.1470;0.0454;0.9881;8;19
-511.0432;1933.8733;315.6867;0.3103;1.0000;0.2543;-0.9671;-0.0006;0.9587;0.2522;-0.1314;0.1272;0.0328;0.9913;9;19
-420.8907;1955.3577;304.4959;0.3448;1.0000;0.2090;-0.9779;-0.0006;0.9722;0.2078;-0.1083;0.1060;0.0221;0.9941;10;19
-329.0993;1972.7498;295.4369;0.3793;1.0000;0.1631;-0.9866;-0.0006;0.9831;0.1626;-0.0847;0.0836;0.0133;0.9964;11;19
-236.0112;1985.9131;288.5805;0.4138;1.0000;0.1168;-0.9932;-0.0005;0.9913;0.1166;-0.0607;0.0604;0.0066;0.9982;12;19
-141.9852;1994.7456;283.9800;0.4483;1.0000;0.0702;-0.9975;-0.0005;0.9969;0.0701;-0.0365;0.0365;0.0020;0.9993;13;19
-47.3915;1999.1791;281.6710;0.4828;1.0000;0.0234;-0.9997;-0.0005;0.9997;0.0234;-0.0122;0.0122;-0.0002;0.9999;14;19
47.3921;1999.1796;281.6711;0.5172;1.0000;-0.0234;-0.9997;-0.0005;0.9997;-0.0234;0.0122;-0.0122;-0.0002;0.9999;15;19
141.9858;1994.7470;283.9803;0.5517;1.0000;-0.0702;-0.9975;-0.0005;0.9969;-0.0701;0.0365;-0.0365;0.0020;0.9993;16;19
236.0121;1985.9153;288.5809;0.5862;1.0000;-0.1168;-0.9932;-0.0005;0.9913;-0.1166;0.0607;-0.0604;0.0066;0.9982;17;19
329.1004;1972.7527;295.4374;0.6207;1.0000;-0.1631;-0.9866;-0.0006;0.9831;-0.1625;0.0847;-0.0836;0.0133;0.9964;18;19
420.8921;1955.3611;304.4966;0.6552;1.0000;-0.2090;-0.9779;-0.0006;0.9722;-0.2078;0.1083;-0.1060;0.0221;0.9941;19;19
511.0449;1933.8769;315.6874;0.6897;1.0000;-0.2543;-0.9671;-0.0006;0.9587;-0.2522;0.1314;-0.1272;0.0328;0.9913;20;19
599.2378;1908.4702;328.9212;0.7241;1.0000;-0.2989;-0.9543;-0.0006;0.9429;-0.2955;0.1539;-0.1470;0.0454;0.9881;21;19
685.1756;1879.3455;344.0914;0.7586;1.0000;-0.3425;-0.9395;-0.0007;0.9248;-0.3373;0.1757;-0.1653;0.0596;0.9844;22;19
768.5939;1846.7409;361.0739;0.7931;1.0000;-0.3850;-0.9229;-0.0007;0.9049;-0.3776;0.1967;-0.1818;0.0751;0.9805;23;19
849.2634;1810.9291;379.7267;0.8276;1.0000;-0.4259;-0.9048;-0.0007;0.8832;-0.4159;0.2166;-0.1963;0.0916;0.9763;24;19
926.9950;1772.2165;399.8900;0.8621;1.0000;-0.4649;-0.8853;-0.0008;0.8604;-0.4520;0.2354;-0.2088;0.1088;0.9719;25;19
1001.6442;1730.9436;421.3865;0.8966;1.0000;-0.5018;-0.8650;-0.0008;0.8367;-0.4857;0.2530;-0.2192;0.1263;0.9675;26;19
1073.1161;1687.4852;444.0208;0.9310;1.0000;-0.5362;-0.8441;-0.0008;0.8129;-0.5166;0.2691;-0.2275;0.1436;0.9631;27;19
1141.3698;1642.2500;467.5801;0.9655;1.0000;-0.5675;-0.8234;-0.0008;0.7895;-0.5444;0.2835;-0.2339;0.1602;0.9590;28;19
1206.4235;1595.6807;491.8337;1.0000;1.0000;-0.5953;-0.8035;-0.0008;0.7673;-0.5688;0.2962;-0.2385;0.1757;0.9551;29;19
