x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
1427.1661;1401.0758;1013.1647;0.3793;0.5789;-0.7144;-0.6998;0.0000;0.6989;-0.7135;-0.0492;0.0345;-0.0351;0.9988;11;11
1491.3710;1332.3882;1009.1872;0.4138;0.5789;-0.7463;-0.6656;0.0000;0.6652;-0.7459;-0.0353;0.0235;-0.0263;0.9994;12;11
1552.5668;1260.4479;1006.5159;0.4483;0.5789;-0.7767;-0.6299;0.0000;0.6298;-0.7765;-0.0212;0.0134;-0.0165;0.9998;13;11
1610.4813;1185.5173;1005.1725;0.4828;0.5789;-0.8053;-0.5928;0.0000;0.5928;-0.8053;-0.0071;0.0042;-0.0057;1.0000;14;11
1664.8661;1107.8845;1005.1681;0.5172;0.5789;-0.8323;-0.5544;0.0000;0.5544;-0.8322;0.0070;-0.0039;0.0059;1.0000;15;11
1715.5001;1027.8591;1006.5036;0.5517;0.5789;-0.8574;-0.5147;0.0000;0.5146;-0.8572;0.0212;-0.0109;0.0182;0.9998;16;11
1762.1922;945.7687;1009.1692;0.5862;0.5789;-0.8806;-0.4739;0.0000;0.4736;-0.8801;0.0352;-0.0167;0.0310;0.9994;17;11
1804.7842;861.9554;1013.1446;0.6207;0.5789;-0.9019;-0.4320;0.0000;0.4315;-0.9008;0.0492;-0.0213;0.0444;0.9988;18;11
1843.1545;776.7718;1018.3988;0.6552;0.5789;-0.9211;-0.3892;0.0000;0.3884;-0.9193;0.0630;-0.0245;0.0581;0.9980;19;11
1877.2203;690.5775;1024.8901;0.6897;0.5789;-0.9383;-0.3457;-0.0000;0.3447;-0.9356;0.0766;-0.0265;0.0719;0.9971;20;11
1906.9415;603.7353;1032.5658;0.7241;0.5789;-0.9534;-0.3018;-0.0000;0.3006;-0.9495;0.0900;-0.0272;0.0858;0.9959;21;11
1932.3231;516.6077;1041.3623;0.7586;0.5789;-0.9663;-0.2576;-0.0000;0.2562;-0.9611;0.1029;-0.0265;0.0994;0.9947;22;11
1953.4185;429.5529;1051.2049;0.7931;0.5789;-0.9769;-0.2135;-0.0000;0.2121;-0.9704;0.1154;-0.0247;0.1128;0.9933;23;11
1970.3327;342.9214;1062.0079;0.8276;0.5789;-0.9855;-0.1699;-0.0000;0.1685;-0.9774;0.1274;-0.0217;0.1255;0.9919;24;11
1983.2251;257.0520;1073.6741;0.8621;0.5789;-0.9919;-0.1273;-0.0000;0.1261;-0.9823;0.1387;-0.0177;0.1376;0.9903;25;11
1992.3126;172.2685;1086.0954;0.8966;0.5789;-0.9963;-0.0863;-0.0000;0.0853;-0.9851;0.1494;-0.0129;0.1488;0.9888;26;11
1997.8730;88.8757;1099.1518;0.9310;0.5789;-0.9989;-0.0474;0.0000;0.0468;-0.9862;0.1591;-0.0075;0.1589;0.9873;27;11
2000.2473;7.1559;1112.7122;0.9655;0.5789;-0.9999;-0.0115;0.0000;0.0113;-0.9857;0.1679;-0.0019;0.1679;0.9858;28;11
1999.8438;-72.6350;1126.6336;1.0000;0.5789;-0.9998;0.0206;0.0001;-0.0202;-0.9843;0.1756;0.0037;0.1755;0.9845;29;11
614.9855;1903.3829;1047.5235;0.0000;0.6316;-0.3154;-0.9490;0.0000;0.9312;-0.3095;-0.1923;0.1825;-0.0606;0.9813;0;12
690.5271;1876.8438;1032.1878;0.0345;0.6316;-0.3482;-0.9374;0.0000;0.9215;-0.3423;-0.1836;0.1721;-0.0639;0.9830;1;12
766.7622;1846.8959;1017.3014;0.0690;0.6316;-0.3836;-0.9235;0.0000;0.9095;-0.3777;-0.1738;0.1605;-0.0666;0.9848;2;12
843.3564;1813.2789;1003.0059;0.1034;0.6316;-0.4206;-0.9073;0.0000;0.8951;-0.4149;-0.1629;0.1478;-0.0685;0.9866;3;12
919.9659;1775.7983;989.4323;0.1379;0.6316;-0.4585;-0.8887;0.0000;0.8785;-0.4533;-0.1512;0.1344;-0.0693;0.9885;4;12
996.2402;1734.3219;976.7015;0.1724;0.6316;-0.4969;-0.8678;0.0000;0.8594;-0.4921;-0.1388;0.1204;-0.0690;0.9903;5;12
1071.8254;1688.7762;964.9239;0.2069;0.6316;-0.5352;-0.8447;0.0000;0.8380;-0.5310;-0.1257;0.1062;-0.0673;0.9921;6;12
1146.3671;1639.1426;954.1993;0.2414;0.6316;-0.5731;-0.8195;0.0000;0.8143;-0.5695;-0.1120;0.0918;-0.0642;0.9937;7;12
1219.5133;1585.4538;944.6167;0.2759;0.6316;-0.6101;-0.7923;0.0000;0.7885;-0.6072;-0.0979;0.0776;-0.0597;0.9952;8;12
1290.9178;1527.7899;936.2547;0.3103;0.6316;-0.6461;-0.7632;0.0000;0.7605;-0.6439;-0.0835;0.0637;-0.0539;0.9965;9;12
1360.2432;1466.2751;929.1809;0.3448;0.6316;-0.6810;-0.7323;0.0000;0.7306;-0.6793;-0.0687;0.0503;-0.0467;0.9976;10;12
1427.1637;1401.0734;923.4519;0.3793;0.6316;-0.7144;-0.6998;0.0000;0.6987;-0.7134;-0.0537;0.0376;-0.0383;0.9986;11;12
1491.3683;1332.3856;919.1134;0.4138;0.6316;-0.7463;-0.6656;0.0001;0.6651;-0.7458;-0.0385;0.0256;-0.0287;0.9993;12;12
1552.5639;1260.4452;916.2001;0.4483;0.6316;-0.7767;-0.6299;0.0001;0.6297;-0.7765;-0.0232;0.0146;-0.0180;0.9997;13;12
1610.4783;1185.5148;914.7354;0.4828;0.6316;-0.8053;-0.5928;0.0001;0.5928;-0.8053;-0.0078;0.0046;-0.0062;1.0000;14;12
1664.8633;1107.8821;914.7313;0.5172;0.6316;-0.8323;-0.5544;0.0000;0.5544;-0.8322;0.0077;-0.0042;0.0064;1.0000;15;12
1715.4976;1027.8570;916.1888;0.5517;0.6316;-0.8574;-0.5147;0.0000;0.5146;-0.8571;0.0231;-0.0118;0.0198;0.9997;16;12
1762.1900;945.7671;919.0970;0.5862;0.6316;-0.8806;-0.4739;0.0000;0.4735;-0.8800;0.0384;-0.0182;0.0339;0.9993;17;12
1804.7826;861.9544;923.4338;0.6207;0.6316;-0.9019;-0.4320;0.0000;0.4314;-0.9006;0.0537;-0.0232;0.0484;0.9986;18;12
1843.1535;776.7714;929.1654;0.6552;0.6316;-0.9211;-0.3892;0.0000;0.3883;-0.9190;0.0687;-0.0267;0.0633;0.9976;19;12
1877.2200;690.5777;936.2461;0.6897;0.6316;-0.9383;-0.3458;0.0000;0.3445;-0.9350;0.0835;-0.0289;0.0784;0.9965;20;12
1906.9418;603.7361;944.6187;0.7241;0.6316;-0.9534;-0.3018;0.0000;0.3003;-0.9488;0.0980;-0.0296;0.0935;0.9952;21;12
1932.3239;516.6090;954.2137;0.7586;0.6316;-0.9663;-0.2576;-0.0000;0.2560;-0.9602;0.1121;-0.0289;0.1084;0.9937;22;12
1953.4197;429.5545;964.9498;0.7931;0.6316;-0.9769;-0.2135;-0.0000;0.2118;-0.9692;0.1257;-0.0269;0.1228;0.9921;23;12
1970.3340;342.9231;976.7338;0.8276;0.6316;-0.9855;-0.1699;-0.0000;0.1683;-0.9759;0.1388;-0.0236;0.1367;0.9903;24;12
1983.2262;257.0534;989.4601;0.8621;0.6316;-0.9919;-0.1273;-0.0000;0.1259;-0.9805;0.1511;-0.0192;0.1498;0.9885;25;12
1992.3131;172.2693;1003.0109;0.8966;0.6316;-0.9963;-0.0863;-0.0000;0.0851;-0.9830;0.1626;-0.0140;0.1620;0.9867;26;12
1997.8722;88.8754;1017.2559;0.9310;0.6316;-0.9989;-0.0474;0.0000;0.0467;-0.9838;0.1732;-0.0082;0.1730;0.9849;27;12
2000.2446;7.1538;1032.0526;0.9655;0.6316;-0.9999;-0.0115;0.0000;0.0113;-0.9831;0.1827;-0.0021;0.1827;0.9832;28;12
1999.8384;-72.6397;1047.2458;1.0000;0.6316;-0.9998;0.0206;0.0001;-0.0202;-0.9814;0.1911;0.0040;0.1910;0.9816;29;12
614.9825;1903.3802;968.1499;0.0000;0.6842;-0.3154;-0.9490;0.0000;0.9283;-0.3085;-0.2076;0.1971;-0.0655;0.9782;0;13
690.5259;1876.8423;951.5385;0.0345;0.6842;-0.3482;-0.9374;0.0000;0.9188;-0.3413;-0.1983;0.1859;-0.0690;0.9801;1;13
766.7619;1846.8952;935.4126;0.0690;0.6842;-0.3835;-0.9235;0.0000;0.9071;-0.3767;-0.1877;0.1734;-0.0720;0.9822;2;13
843.3566;1813.2785;919.9257;0.1034;0.6842;-0.4206;-0.9073;0.0000;0.8931;-0.4140;-0.1761;0.1598;-0.0741;0.9844;3;13
919.9662;1775.7978;905.2205;0.1379;0.6842;-0.4585;-0.8887;0.0000;0.8767;-0.4524;-0.1635;0.1453;-0.0750;0.9865;4;13
996.2403;1734.3212;891.4281;0.1724;0.6842;-0.4969;-0.8678;0.0000;0.8580;-0.4913;-0.1501;0.1302;-0.0746;0.9887;5;13
1071.8250;1688.7751;878.6683;0.2069;0.6842;-0.5352;-0.8447;0.0000;0.8369;-0.5303;-0.1360;0.1149;-0.0728;0.9907;6;13
1146.3660;1639.1410;867.0493;0.2414;0.6842;-0.5731;-0.8195;0.0000;0.8135;-0.5688;-0.1212;0.0994;-0.0695;0.9926;7;13
1219.5115;1585.4516;856.6679;0.2759;0.6842;-0.6101;-0.7923;0.0000;0.7878;-0.6067;-0.1060;0.0840;-0.0646;0.9944;8;13
1290.9154;1527.7873;847.6089;0.3103;0.6842;-0.6462;-0.7632;0.0000;0.7601;-0.6435;-0.0904;0.0690;-0.0583;0.9959;9;13
1360.2402;1466.2719;839.9458;0.3448;0.6842;-0.6810;-0.7323;0.0001;0.7303;-0.6791;-0.0744;0.0545;-0.0506;0.9972;10;13
1427.1602;1401.0699;833.7398;0.3793;0.6842;-0.7144;-0.6998;0.0001;0.6986;-0.7132;-0.0581;0.0407;-0.0415;0.9983;11;13
1491.3644;1332.3820;829.0405;0.4138;0.6842;-0.7463;-0.6656;0.0001;0.6650;-0.7457;-0.0417;0.0278;-0.0311;0.9991;12;13
1552.5598;1260.4415;825.8852;0.4483;0.6842;-0.7767;-0.6299;0.0001;0.6297;-0.7764;-0.0251;0.0159;-0.0194;0.9997;13;13
1610.4742;1185.5111;824.2991;0.4828;0.6842;-0.8053;-0.5928;0.0001;0.5928;-0.8053;-0.0084;0.0050;-0.0067;1.0000;14;13
1664.8592;1107.8787;824.2955;0.5172;0.6842;-0.8323;-0.5544;0.0001;0.5544;-0.8322;0.0083;-0.0046;0.0070;1.0000;15;13
1715.4938;1027.8540;825.8749;0.5517;0.6842;-0.8574;-0.5147;0.0001;0.5145;-0.8571;0.0250;-0.0128;0.0215;0.9997;16;13
1762.1867;945.7645;829.0258;0.5862;0.6842;-0.8806;-0.4739;0.0001;0.4735;-0.8798;0.0416;-0.0197;0.0367;0.9991;17;13
1804.7799;861.9524;833.7241;0.6207;0.6842;-0.9019;-0.4320;0.0000;0.4313;-0.9004;0.0581;-0.0251;0.0525;0.9983;18;13
1843.1514;776.7700;839.9330;0.6552;0.6842;-0.9211;-0.3892;0.0000;0.3882;-0.9186;0.0744;-0.0289;0.0686;0.9972;19;13
1877.2186;690.5770;847.6031;0.6897;0.6842;-0.9383;-0.3458;0.0000;0.3443;-0.9345;0.0904;-0.0313;0.0849;0.9959;20;13
1906.9411;603.7361;856.6724;0.7241;0.6842;-0.9534;-0.3018;0.0000;0.3001;-0.9480;0.1061;-0.0320;0.1012;0.9944;21;13
1932.3238;516.6095;867.0659;0.7586;0.6842;-0.9663;-0.2576;0.0000;0.2557;-0.9591;0.1213;-0.0313;0.1172;0.9926;22;13
1953.4201;429.5554;878.6956;0.7931;0.6842;-0.9769;-0.2135;-0.0000;0.2115;-0.9679;0.1360;-0.0290;0.1329;0.9907;23;13
1970.3347;342.9241;891.4605;0.8276;0.6842;-0.9855;-0.1699;-0.0000;0.1680;-0.9743;0.1501;-0.0255;0.1479;0.9887;24;13
1983.2267;257.0544;905.2467;0.8621;0.6842;-0.9919;-0.1273;-0.0000;0.1256;-0.9785;0.1633;-0.0208;0.1620;0.9866;25;13
1992.3131;172.2697;919.9268;0.8966;0.6842;-0.9963;-0.0863;-0.0000;0.0849;-0.9808;0.1757;-0.0152;0.1751;0.9844;26;13
1997.8711;88.8746;935.3603;0.9310;0.6842;-0.9989;-0.0474;0.0000;0.0465;-0.9812;0.1872;-0.0089;0.1869;0.9823;27;13
2000.2419;7.1513;951.3931;0.9655;0.6842;-0.9999;-0.0115;0.0000;0.0112;-0.9803;0.1974;-0.0022;0.1974;0.9803;28;13
1999.8330;-72.6446;967.8580;1.0000;0.6842;-0.9998;0.0206;0.0001;-0.0202;-0.9783;0.2064;0.0043;0.2063;0.9785;29;13
614.9804;1903.3785;888.7757;0.0000;0.7368;-0.3154;-0.9490;0.0000;0.9251;-0.3075;-0.2228;0.2114;-0.0703;0.9749;0;14
690.5251;1876.8416;870.8887;0.0345;0.7368;-0.3482;-0.9374;-0.0000;0.9159;-0.3402;-0.2129;0.1996;-0.0741;0.9771;1;14
766.7619;1846.8950;853.5232;0.0690;0.7368;-0.3835;-0.9235;-0.0000;0.9046;-0.3757;-0.2016;0.1862;-0.0773;0.9795;2;14
843.3569;1813.2783;836.8452;0.1034;0.7368;-0.4206;-0.9073;-0.0000;0.8909;-0.4130;-0.1892;0.1716;-0.0796;0.9819;3;14
919.9663;1775.7975;821.0085;0.1379;0.7368;-0.4585;-0.8887;-0.0000;0.8748;-0.4514;-0.1757;0.1561;-0.0806;0.9844;4;14
996.2400;1734.3204;806.1546;0.1724;0.7368;-0.4969;-0.8678;0.0000;0.8564;-0.4904;-0.1613;0.1400;-0.0802;0.9869;5;14
1071.8241;1688.7738;792.4126;0.2069;0.7368;-0.5352;-0.8447;0.0000;0.8356;-0.5295;-0.1462;0.1235;-0.0782;0.9893;6;14
1146.3644;1639.1390;779.8994;0.2414;0.7368;-0.5731;-0.8195;0.0000;0.8125;-0.5682;-0.1304;0.1069;-0.0747;0.9915;7;14
1219.5091;1585.4490;768.7191;0.2759;0.7368;-0.6101;-0.7923;0.0000;0.7871;-0.6062;-0.1141;0.0904;-0.0696;0.9935;8;14
1290.9123;1527.7841;758.9634;0.3103;0.7368;-0.6462;-0.7632;0.0001;0.7596;-0.6431;-0.0972;0.0742;-0.0628;0.9953;9;14
1360.2364;1466.2682;750.7110;0.3448;0.7368;-0.6810;-0.7323;0.0001;0.7300;-0.6788;-0.0801;0.0587;-0.0545;0.9968;10;14
1427.1558;1401.0658;744.0282;0.3793;0.7368;-0.7144;-0.6997;0.0001;0.6984;-0.7130;-0.0626;0.0438;-0.0447;0.9980;11;14
1491.3596;1332.3776;738.9680;0.4138;0.7368;-0.7463;-0.6656;0.0001;0.6649;-0.7456;-0.0449;0.0299;-0.0334;0.9990;12;14
1552.5547;1260.4370;735.5707;0.4483;0.7368;-0.7767;-0.6299;0.0001;0.6297;-0.7764;-0.0270;0.0171;-0.0209;0.9996;13;14
1610.4690;1185.5066;733.8635;0.4828;0.7368;-0.8053;-0.5928;0.0001;0.5928;-0.8053;-0.0090;0.0054;-0.0072;1.0000;14;14
1664.8542;1107.8744;733.8602;0.5172;0.7368;-0.8323;-0.5544;0.0001;0.5544;-0.8322;0.0090;-0.0049;0.0075;1.0000;15;14
1715.4891;1027.8501;735.5617;0.5517;0.7368;-0.8574;-0.5147;0.0001;0.5145;-0.8571;0.0269;-0.0138;0.0231;0.9996;16;14
1762.1825;945.7611;738.9554;0.5862;0.7368;-0.8806;-0.4739;0.0001;0.4734;-0.8797;0.0448;-0.0212;0.0395;0.9990;17;14
1804.7762;861.9496;744.0151;0.6207;0.7368;-0.9019;-0.4320;0.0001;0.4312;-0.9001;0.0626;-0.0270;0.0565;0.9980;18;14
1843.1485;776.7679;750.7013;0.6552;0.7368;-0.9211;-0.3892;0.0000;0.3880;-0.9182;0.0801;-0.0311;0.0738;0.9968;19;14
1877.2165;690.5756;758.9609;0.6897;0.7368;-0.9383;-0.3458;0.0000;0.3441;-0.9339;0.0973;-0.0336;0.0913;0.9953;20;14
1906.9398;603.7354;768.7269;0.7241;0.7368;-0.9534;-0.3018;0.0000;0.2998;-0.9471;0.1142;-0.0344;0.1088;0.9935;21;14
1932.3232;516.6095;779.9188;0.7586;0.7368;-0.9663;-0.2576;0.0000;0.2554;-0.9580;0.1305;-0.0336;0.1261;0.9914;22;14
1953.4201;429.5559;792.4419;0.7931;0.7368;-0.9769;-0.2135;-0.0000;0.2112;-0.9664;0.1463;-0.0312;0.1429;0.9892;23;14
1970.3350;342.9248;806.1877;0.8276;0.7368;-0.9855;-0.1699;-0.0000;0.1677;-0.9726;0.1613;-0.0274;0.1590;0.9869;24;14
1983.2272;257.0549;821.0336;0.8621;0.7368;-0.9919;-0.1273;-0.0000;0.1253;-0.9765;0.1755;-0.0224;0.1741;0.9845;25;14
1992.3132;172.2698;836.8430;0.8966;0.7368;-0.9963;-0.0862;-0.0000;0.0847;-0.9784;0.1888;-0.0163;0.1881;0.9820;26;14
1997.8703;88.8738;853.4647;0.9310;0.7368;-0.9989;-0.0474;0.0000;0.0464;-0.9785;0.2010;-0.0095;0.2008;0.9796;27;14
2000.2395;7.1488;870.7336;0.9655;0.7368;-0.9999;-0.0114;0.0000;0.0112;-0.9772;0.2120;-0.0024;0.2120;0.9773;28;14
1999.8284;-72.6495;888.4698;1.0000;0.7368;-0.9998;0.0207;0.0001;-0.0201;-0.9749;0.2216;0.0046;0.2215;0.9751;29;14
614.9800;1903.3791;809.3999;0.0000;0.7895;-0.3154;-0.9490;-0.0000;0.9217;-0.3063;-0.2378;0.2257;-0.0750;0.9713;0;15
690.5259;1876.8429;790.2373;0.0345;0.7895;-0.3482;-0.9374;-0.0000;0.9129;-0.3391;-0.2273;0.2131;-0.0792;0.9738;1;15
766.7632;1846.8964;771.6324;0.0690;0.7895;-0.3835;-0.9235;-0.0000;0.9019;-0.3745;-0.2154;0.1989;-0.0826;0.9765;2;15
843.3583;1813.2797;753.7634;0.1034;0.7895;-0.4206;-0.9073;-0.0000;0.8885;-0.4119;-0.2022;0.1834;-0.0851;0.9794;3;15
919.9674;1775.7984;736.7953;0.1379;0.7895;-0.4586;-0.8887;-0.0000;0.8728;-0.4504;-0.1878;0.1669;-0.0862;0.9822;4;15
996.2404;1734.3207;720.8799;0.1724;0.7895;-0.4970;-0.8678;-0.0000;0.8548;-0.4895;-0.1725;0.1497;-0.0858;0.9850;5;15
1071.8237;1688.7732;706.1560;0.2069;0.7895;-0.5353;-0.8447;-0.0000;0.8343;-0.5287;-0.1564;0.1321;-0.0837;0.9877;6;15
1146.3631;1639.1377;692.7487;0.2414;0.7895;-0.5731;-0.8195;0.0000;0.8115;-0.5675;-0.1396;0.1144;-0.0800;0.9902;7;15
1219.5070;1585.4469;680.7698;0.2759;0.7895;-0.6101;-0.7923;0.0000;0.7864;-0.6056;-0.1221;0.0967;-0.0745;0.9925;8;15
1290.9092;1527.7812;670.3173;0.3103;0.7895;-0.6462;-0.7632;0.0000;0.7590;-0.6427;-0.1041;0.0795;-0.0672;0.9946;9;15
1360.2326;1466.2647;661.4759;0.3448;0.7895;-0.6810;-0.7323;0.0001;0.7296;-0.6785;-0.0857;0.0628;-0.0583;0.9963;10;15
1427.1513;1401.0618;654.3162;0.3793;0.7895;-0.7144;-0.6997;0.0001;0.6982;-0.7128;-0.0670;0.0469;-0.0478;0.9978;11;15
1491.3546;1332.3732;648.8953;0.4138;0.7895;-0.7463;-0.6656;0.0001;0.6648;-0.7455;-0.0481;0.0320;-0.0358;0.9988;12;15
1552.5495;1260.4324;645.2562;0.4483;0.7895;-0.7767;-0.6299;0.0001;0.6296;-0.7763;-0.0289;0.0183;-0.0224;0.9996;13;15
1610.4637;1185.5020;643.4278;0.4828;0.7895;-0.8053;-0.5928;0.0001;0.5928;-0.8053;-0.0097;0.0058;-0.0077;1.0000;14;15
1664.8490;1107.8700;643.4251;0.5172;0.7895;-0.8323;-0.5544;0.0001;0.5544;-0.8322;0.0096;-0.0053;0.0080;1.0000;15;15
1715.4842;1027.8460;645.2487;0.5517;0.7895;-0.8574;-0.5147;0.0001;0.5145;-0.8570;0.0289;-0.0148;0.0248;0.9996;16;15
1762.1780;945.7576;648.8851;0.5862;0.7895;-0.8806;-0.4739;0.0001;0.4733;-0.8796;0.0480;-0.0227;0.0423;0.9988;17;15
1804.7725;861.9466;654.3063;0.6207;0.7895;-0.9019;-0.4320;0.0000;0.4310;-0.8998;0.0670;-0.0289;0.0605;0.9978;18;15
1843.1455;776.7657;661.4698;0.6552;0.7895;-0.9211;-0.3893;0.0000;0.3878;-0.9177;0.0858;-0.0334;0.0790;0.9963;19;15
1877.2144;690.5742;670.3188;0.6897;0.7895;-0.9383;-0.3458;0.0000;0.3439;-0.9332;0.1042;-0.0360;0.0978;0.9946;20;15
1906.9386;603.7347;680.7816;0.7241;0.7895;-0.9534;-0.3018;0.0000;0.2996;-0.9462;0.1222;-0.0369;0.1165;0.9925;21;15
1932.3229;516.6094;692.7718;0.7586;0.7895;-0.9662;-0.2576;-0.0000;0.2551;-0.9568;0.1396;-0.0360;0.1349;0.9902;22;15
1953.4205;429.5563;706.1882;0.7931;0.7895;-0.9769;-0.2135;-0.0000;0.2109;-0.9649;0.1564;-0.0334;0.1528;0.9877;23;15
1970.3359;342.9256;720.9148;0.8276;0.7895;-0.9855;-0.1699;-0.0000;0.1674;-0.9707;0.1725;-0.0293;0.1700;0.9850;24;15
1983.2283;257.0557;736.8204;0.8621;0.7895;-0.9919;-0.1273;-0.0000;0.1251;-0.9742;0.1876;-0.0239;0.1861;0.9822;25;15
1992.3142;172.2701;753.7589;0.8966;0.7895;-0.9963;-0.0862;-0.0000;0.0845;-0.9758;0.2018;-0.0174;0.2010;0.9794;26;15
1997.8706;88.8732;771.5688;0.9310;0.7895;-0.9989;-0.0474;-0.0000;0.0462;-0.9756;0.2147;-0.0102;0.2145;0.9767;27;15
2000.2385;7.1468;790.0735;0.9655;0.7895;-0.9999;-0.0114;-0.0000;0.0111;-0.9740;0.2264;-0.0026;0.2264;0.9740;28;15
1999.8252;-72.6537;809.0809;1.0000;0.7895;-0.9998;0.0207;0.0000;-0.0201;-0.9714;0.2366;0.0049;0.2366;0.9716;29;15
614.9830;1903.3838;730.0209;0.0000;0.8421;-0.3154;-0.9490;-0.0001;0.9182;-0.3051;-0.2526;0.2397;-0.0798;0.9676;0;16
690.5297;1876.8479;709.5830;0.0345;0.8421;-0.3482;-0.9374;-0.0001;0.9097;-0.3379;-0.2416;0.2264;-0.0842;0.9704;1;16
766.7674;1846.9013;689.7389;0.0690;0.8421;-0.3836;-0.9235;-0.0001;0.8990;-0.3734;-0.2290;0.2114;-0.0879;0.9734;2;16
843.3621;1813.2841;670.6789;0.1034;0.8421;-0.4206;-0.9073;-0.0001;0.8860;-0.4107;-0.2150;0.1950;-0.0905;0.9766;3;16
919.9707;1775.8020;652.5796;0.1379;0.8421;-0.4586;-0.8887;-0.0001;0.8707;-0.4493;-0.1999;0.1776;-0.0917;0.9798;4;16
996.2429;1734.3234;635.6030;0.1724;0.8421;-0.4970;-0.8678;-0.0001;0.8530;-0.4885;-0.1837;0.1594;-0.0913;0.9830;5;16
1071.8252;1688.7750;619.8973;0.2069;0.8421;-0.5353;-0.8447;-0.0001;0.8329;-0.5278;-0.1666;0.1407;-0.0892;0.9860;6;16
1146.3636;1639.1385;605.5961;0.2414;0.8421;-0.5731;-0.8195;-0.0000;0.8104;-0.5667;-0.1487;0.1218;-0.0852;0.9889;7;16
1219.5063;1585.4467;592.8186;0.2759;0.8421;-0.6102;-0.7923;-0.0000;0.7855;-0.6050;-0.1301;0.1031;-0.0794;0.9915;8;16
1290.9076;1527.7800;581.6696;0.3103;0.8421;-0.6462;-0.7632;-0.0000;0.7585;-0.6422;-0.1110;0.0847;-0.0717;0.9938;9;16
1360.2300;1466.2627;572.2392;0.3448;0.8421;-0.6810;-0.7323;0.0000;0.7292;-0.6781;-0.0914;0.0669;-0.0622;0.9958;10;16
1427.1480;1401.0591;564.6029;0.3793;0.8421;-0.7144;-0.6997;0.0000;0.6979;-0.7126;-0.0715;0.0500;-0.0510;0.9974;11;16
1491.3508;1332.3701;558.8214;0.4138;0.8421;-0.7463;-0.6656;0.0000;0.6647;-0.7454;-0.0512;0.0341;-0.0382;0.9987;12;16
1552.5452;1260.4290;554.9406;0.4483;0.8421;-0.7767;-0.6299;0.0000;0.6296;-0.7763;-0.0308;0.0195;-0.0239;0.9995;13;16
1610.4593;1185.4986;552.9911;0.4828;0.8421;-0.8053;-0.5928;0.0000;0.5928;-0.8053;-0.0103;0.0061;-0.0083;0.9999;14;16
1664.8447;1107.8667;552.9890;0.5172;0.8421;-0.8323;-0.5544;0.0000;0.5544;-0.8322;0.0103;-0.0057;0.0086;0.9999;15;16
1715.4803;1027.8429;554.9348;0.5517;0.8421;-0.8574;-0.5147;0.0000;0.5145;-0.8570;0.0308;-0.0158;0.0264;0.9995;16;16
1762.1747;945.7550;558.8140;0.5862;0.8421;-0.8806;-0.4739;0.0000;0.4733;-0.8794;0.0512;-0.0243;0.0451;0.9987;17;16
1804.7698;861.9446;564.5967;0.6207;0.8421;-0.9019;-0.4320;0.0000;0.4309;-0.8996;0.0715;-0.0309;0.0645;0.9974;18;16
1843.1437;776.7644;572.2377;0.6552;0.8421;-0.9211;-0.3893;0.0000;0.3876;-0.9173;0.0915;-0.0356;0.0842;0.9958;19;16
1877.2135;690.5736;581.6761;0.6897;0.8421;-0.9383;-0.3458;-0.0000;0.3437;-0.9325;0.1111;-0.0384;0.1042;0.9938;20;16
1906.9387;603.7349;592.8356;0.7241;0.8421;-0.9534;-0.3018;-0.0000;0.2993;-0.9452;0.1302;-0.0393;0.1241;0.9915;21;16
1932.3240;516.6103;605.6241;0.7586;0.8421;-0.9662;-0.2576;-0.0000;0.2548;-0.9555;0.1487;-0.0384;0.1437;0.9889;22;16
1953.4225;429.5578;619.9339;0.7931;0.8421;-0.9769;-0.2135;-0.0000;0.2106;-0.9633;0.1666;-0.0356;0.1627;0.9860;23;16
1970.3386;342.9274;635.6412;0.8276;0.8421;-0.9855;-0.1700;-0.0001;0.1671;-0.9687;0.1836;-0.0313;0.1809;0.9830;24;16
1983.2314;257.0577;652.6064;0.8621;0.8421;-0.9919;-0.1273;-0.0001;0.1248;-0.9719;0.1997;-0.0255;0.1980;0.9799;25;16
1992.3173;172.2718;670.6738;0.8966;0.8421;-0.9963;-0.0863;-0.0001;0.0842;-0.9731;0.2146;-0.0186;0.2138;0.9767;26;16
1997.8733;88.8741;689.6717;0.9310;0.8421;-0.9989;-0.0474;-0.0001;0.0461;-0.9725;0.2283;-0.0109;0.2281;0.9736;27;16
2000.2400;7.1462;709.4120;0.9655;0.8421;-0.9999;-0.0114;-0.0000;0.0111;-0.9705;0.2407;-0.0028;0.2407;0.9706;28;16
1999.8249;-72.6565;729.6903;1.0000;0.8421;-0.9998;0.0207;-0.0000;-0.0200;-0.9677;0.2515;0.0052;0.2514;0.9679;29;16
614.9916;1903.3951;650.6367;0.0000;0.8947;-0.3154;-0.9490;-0.0002;0.9144;-0.3039;-0.2673;0.2536;-0.0845;0.9636;0;17
690.5389;1876.8590;628.9237;0.0345;0.8947;-0.3483;-0.9374;-0.0002;0.9063;-0.3366;-0.2557;0.2396;-0.0893;0.9668;1;17
766.7764;1846.9119;607.8406;0.0690;0.8947;-0.3836;-0.9235;-0.0002;0.8960;-0.3721;-0.2425;0.2238;-0.0932;0.9702;2;17
843.3707;1813.2938;587.5900;0.1034;0.8947;-0.4206;-0.9072;-0.0002;0.8834;-0.4095;-0.2278;0.2066;-0.0960;0.9737;3;17
