x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
-1804.7710;861.9438;474.8851;0.3793;0.8947;0.9019;-0.4320;-0.0000;0.4308;0.8993;-0.0759;0.0328;0.0685;0.9971;11;17
-1762.1751;945.7534;468.7409;0.4138;0.8947;0.8806;-0.4739;-0.0000;0.4732;0.8793;-0.0544;0.0258;0.0479;0.9985;12;17
-1715.4801;1027.8409;464.6190;0.4483;0.8947;0.8574;-0.5147;-0.0000;0.5144;0.8569;-0.0327;0.0169;0.0281;0.9995;13;17
-1664.8440;1107.8646;462.5510;0.4828;0.8947;0.8323;-0.5544;-0.0000;0.5544;0.8322;-0.0109;0.0061;0.0091;0.9999;14;17
-1610.4582;1185.4967;462.5524;0.5172;0.8947;0.8053;-0.5928;-0.0000;0.5928;0.8053;0.0109;-0.0065;-0.0088;0.9999;15;17
-1552.5439;1260.4277;464.6228;0.5517;0.8947;0.7767;-0.6299;-0.0000;0.6296;0.7763;0.0327;-0.0206;-0.0254;0.9995;16;17
-1491.3494;1332.3695;468.7452;0.5862;0.8947;0.7463;-0.6656;-0.0000;0.6646;0.7452;0.0544;-0.0362;-0.0406;0.9985;17;17
-1427.1469;1401.0595;474.8871;0.6207;0.8947;0.7144;-0.6997;-0.0000;0.6977;0.7124;0.0759;-0.0531;-0.0542;0.9971;18;17
-1360.2293;1466.2641;482.9997;0.6552;0.8947;0.6810;-0.7323;-0.0001;0.7288;0.6778;0.0970;-0.0710;-0.0661;0.9953;19;17
-1290.9076;1527.7825;493.0188;0.6897;0.8947;0.6462;-0.7632;-0.0001;0.7579;0.6417;0.1178;-0.0899;-0.0762;0.9930;20;17
-1219.5072;1585.4502;504.8641;0.7241;0.8947;0.6102;-0.7923;-0.0001;0.7847;0.6043;0.1381;-0.1093;-0.0843;0.9904;21;17
-1146.3655;1639.1431;518.4399;0.7586;0.8947;0.5731;-0.8195;-0.0001;0.8092;0.5659;0.1577;-0.1292;-0.0905;0.9875;22;17
-1071.8284;1688.7805;533.6348;0.7931;0.8947;0.5353;-0.8447;-0.0001;0.8314;0.5269;0.1767;-0.1491;-0.0947;0.9843;23;17
-996.2473;1734.3298;550.3221;0.8276;0.8947;0.4970;-0.8677;-0.0002;0.8512;0.4875;0.1947;-0.1689;-0.0969;0.9809;24;17
-919.9765;1775.8090;568.3597;0.8621;0.8947;0.4586;-0.8886;-0.0002;0.8685;0.4482;0.2118;-0.1882;-0.0973;0.9773;25;17
-843.3693;1813.2916;587.5900;0.8966;0.8947;0.4206;-0.9072;-0.0002;0.8834;0.4095;0.2278;-0.2066;-0.0960;0.9737;26;17
-766.7758;1846.9094;607.8406;0.9310;0.8947;0.3836;-0.9235;-0.0002;0.8960;0.3721;0.2425;-0.2238;-0.0932;0.9702;27;17
-690.5392;1876.8565;628.9237;0.9655;0.8947;0.3483;-0.9374;-0.0002;0.9063;0.3366;0.2557;-0.2396;-0.0893;0.9668;28;17
-614.9932;1903.3931;650.6367;1.0000;0.8947;0.3154;-0.9489;-0.0002;0.9144;0.3039;0.2673;-0.2536;-0.0845;0.9636;29;17
-1999.8364;-72.6611;570.9037;0.0000;0.9474;0.9998;0.0207;-0.0002;-0.0199;0.9596;-0.2806;-0.0056;0.2806;0.9598;0;18
-2000.2548;7.1507;548.0817;0.0345;0.9474;0.9999;-0.0114;-0.0002;0.0109;0.9631;-0.2688;0.0033;0.2687;0.9632;1;18
-1997.8901;88.8844;525.8691;0.0690;0.9474;0.9989;-0.0474;-0.0002;0.0458;0.9658;-0.2551;0.0123;0.2548;0.9669;2;18
-1992.3350;172.2854;504.4947;0.1034;0.9474;0.9963;-0.0863;-0.0002;0.0837;0.9672;-0.2400;0.0209;0.2391;0.9708;3;18
-1983.2492;257.0727;484.1690;0.1379;0.9474;0.9919;-0.1274;-0.0002;0.1241;0.9668;-0.2234;0.0287;0.2216;0.9747;4;18
-1970.3557;342.9423;465.0846;0.1724;0.9474;0.9854;-0.1700;-0.0002;0.1663;0.9644;-0.2056;0.0352;0.2026;0.9786;5;18
-1953.4384;429.5716;447.4160;0.2069;0.9474;0.9769;-0.2136;-0.0002;0.2098;0.9598;-0.1867;0.0401;0.1823;0.9824;6;18
-1932.3383;516.6224;431.3198;0.2414;0.9474;0.9662;-0.2577;-0.0002;0.2540;0.9527;-0.1668;0.0432;0.1611;0.9860;7;18
-1906.9512;603.7449;416.9348;0.2759;0.9474;0.9533;-0.3019;-0.0002;0.2986;0.9431;-0.1461;0.0443;0.1392;0.9893;8;18
-1877.2240;690.5816;404.3821;0.3103;0.9474;0.9383;-0.3458;-0.0002;0.3431;0.9310;-0.1247;0.0433;0.1170;0.9922;9;18
-1843.1523;776.7704;393.7650;0.3448;0.9474;0.9211;-0.3893;-0.0001;0.3872;0.9162;-0.1028;0.0401;0.0946;0.9947;10;18
-1804.7766;861.9491;385.1694;0.3793;0.9474;0.9018;-0.4321;-0.0001;0.4306;0.8989;-0.0804;0.0348;0.0724;0.9968;11;18
-1762.1799;945.7582;378.6636;0.4138;0.9474;0.8806;-0.4739;-0.0001;0.4731;0.8791;-0.0576;0.0274;0.0507;0.9983;12;18
-1715.4843;1027.8455;374.2987;0.4483;0.9474;0.8574;-0.5147;-0.0001;0.5144;0.8568;-0.0347;0.0179;0.0297;0.9994;13;18
-1664.8479;1107.8691;372.1083;0.4828;0.9474;0.8323;-0.5544;-0.0001;0.5544;0.8322;-0.0116;0.0065;0.0096;0.9999;14;18
-1610.4620;1185.5014;372.1090;0.5172;0.9474;0.8053;-0.5928;-0.0001;0.5928;0.8053;0.0116;-0.0068;-0.0094;0.9999;15;18
-1552.5480;1260.4327;374.3000;0.5517;0.9474;0.7767;-0.6299;-0.0001;0.6295;0.7762;0.0347;-0.0217;-0.0270;0.9994;16;18
-1491.3540;1332.3751;378.6640;0.5862;0.9474;0.7463;-0.6656;-0.0001;0.6645;0.7451;0.0576;-0.0382;-0.0431;0.9983;17;18
-1427.1523;1401.0660;385.1661;0.6207;0.9474;0.7144;-0.6997;-0.0002;0.6975;0.7121;0.0803;-0.0561;-0.0575;0.9968;18;18
-1360.2357;1466.2717;393.7551;0.6552;0.9474;0.6810;-0.7323;-0.0002;0.7284;0.6774;0.1027;-0.0751;-0.0701;0.9947;19;18
-1290.9152;1527.7913;404.3627;0.6897;0.9474;0.6462;-0.7631;-0.0002;0.7572;0.6412;0.1246;-0.0950;-0.0807;0.9922;20;18
-1219.5162;1585.4605;416.9042;0.7241;0.9474;0.6102;-0.7922;-0.0002;0.7838;0.6037;0.1460;-0.1155;-0.0893;0.9893;21;18
-1146.3759;1639.1549;431.2781;0.7586;0.9474;0.5732;-0.8194;-0.0003;0.8080;0.5651;0.1667;-0.1365;-0.0958;0.9860;22;18
-1071.8404;1688.7940;447.3665;0.7931;0.9474;0.5354;-0.8446;-0.0003;0.8298;0.5259;0.1867;-0.1575;-0.1002;0.9824;23;18
-996.2609;1734.3449;465.0352;0.8276;0.9474;0.4971;-0.8677;-0.0003;0.8492;0.4864;0.2057;-0.1784;-0.1025;0.9786;24;18
-919.9914;1775.8257;484.1335;0.8621;0.9474;0.4587;-0.8886;-0.0003;0.8661;0.4470;0.2237;-0.1986;-0.1029;0.9747;25;18
-843.3854;1813.3098;504.4946;0.8966;0.9474;0.4207;-0.9072;-0.0004;0.8806;0.4083;0.2404;-0.2180;-0.1015;0.9707;26;18
-766.7928;1846.9289;525.9357;0.9310;0.9474;0.3837;-0.9235;-0.0004;0.8928;0.3708;0.2558;-0.2361;-0.0985;0.9667;27;18
-690.5567;1876.8770;548.2575;0.9655;0.9474;0.3483;-0.9374;-0.0004;0.9027;0.3353;0.2697;-0.2526;-0.0943;0.9630;28;18
-615.0106;1903.4142;571.2454;1.0000;0.9474;0.3155;-0.9489;-0.0004;0.9105;0.3026;0.2818;-0.2673;-0.0893;0.9595;29;18
-1999.8593;-72.6484;491.4980;0.0000;1.0000;0.9998;0.0207;-0.0004;-0.0199;0.9553;-0.2949;-0.0057;0.2949;0.9555;0;19
-2000.2787;7.1653;467.4057;0.0345;1.0000;0.9999;-0.0115;-0.0004;0.0109;0.9592;-0.2825;0.0036;0.2825;0.9593;1;19
-1997.9142;88.9002;443.9581;0.0690;1.0000;0.9989;-0.0474;-0.0004;0.0456;0.9622;-0.2683;0.0131;0.2680;0.9633;2;19
-1992.3588;172.3019;421.3961;0.1034;1.0000;0.9963;-0.0863;-0.0004;0.0834;0.9640;-0.2525;0.0222;0.2515;0.9676;3;19
-1983.2722;257.0893;399.9418;0.1379;1.0000;0.9918;-0.1274;-0.0004;0.1238;0.9640;-0.2352;0.0303;0.2332;0.9720;4;19
-1970.3777;342.9588;379.7981;0.1724;1.0000;0.9854;-0.1700;-0.0004;0.1659;0.9621;-0.2165;0.0372;0.2133;0.9763;5;19
-1953.4591;429.5876;361.1490;0.2069;1.0000;0.9769;-0.2136;-0.0004;0.2094;0.9578;-0.1967;0.0424;0.1920;0.9805;6;19
-1932.3576;516.6378;344.1597;0.2414;1.0000;0.9662;-0.2577;-0.0003;0.2537;0.9512;-0.1758;0.0456;0.1698;0.9844;7;19
-1906.9691;603.7597;328.9764;0.2759;1.0000;0.9533;-0.3019;-0.0003;0.2983;0.9420;-0.1540;0.0468;0.1468;0.9881;8;19
-1877.2406;690.5957;315.7270;0.3103;1.0000;0.9383;-0.3459;-0.0003;0.3428;0.9301;-0.1315;0.0458;0.1233;0.9913;9;19
-1843.1677;776.7840;304.5204;0.3448;1.0000;0.9211;-0.3893;-0.0003;0.3870;0.9157;-0.1084;0.0425;0.0997;0.9941;10;19
-1804.7909;861.9621;295.4472;0.3793;1.0000;0.9018;-0.4321;-0.0003;0.4305;0.8986;-0.0848;0.0369;0.0764;0.9964;11;19
-1762.1934;945.7709;288.5797;0.4138;1.0000;0.8806;-0.4739;-0.0003;0.4730;0.8789;-0.0608;0.0291;0.0534;0.9981;12;19
-1715.4972;1027.8581;283.9717;0.4483;1.0000;0.8573;-0.5147;-0.0003;0.5144;0.8568;-0.0366;0.0191;0.0312;0.9993;13;19
-1664.8605;1107.8818;281.6588;0.4828;1.0000;0.8323;-0.5544;-0.0003;0.5544;0.8322;-0.0122;0.0070;0.0100;0.9999;14;19
-1610.4746;1185.5144;281.6585;0.5172;1.0000;0.8053;-0.5928;-0.0003;0.5928;0.8053;0.0122;-0.0070;-0.0100;0.9999;15;19
-1552.5609;1260.4463;283.9702;0.5517;1.0000;0.7767;-0.6299;-0.0003;0.6295;0.7762;0.0366;-0.0228;-0.0286;0.9993;16;19
-1491.3675;1332.3896;288.5753;0.5862;1.0000;0.7464;-0.6655;-0.0003;0.6643;0.7450;0.0608;-0.0402;-0.0456;0.9982;17;19
-1427.1667;1401.0815;295.4375;0.6207;1.0000;0.7145;-0.6997;-0.0003;0.6972;0.7119;0.0847;-0.0590;-0.0608;0.9964;18;19
-1360.2513;1466.2886;304.5026;0.6552;1.0000;0.6810;-0.7322;-0.0004;0.7280;0.6770;0.1083;-0.0791;-0.0740;0.9941;19;19
-1290.9321;1527.8098;315.6985;0.6897;1.0000;0.6463;-0.7631;-0.0004;0.7565;0.6406;0.1314;-0.1000;-0.0852;0.9913;20;19
-1219.5347;1585.4807;328.9359;0.7241;1.0000;0.6103;-0.7922;-0.0004;0.7828;0.6029;0.1539;-0.1217;-0.0943;0.9881;21;19
-1146.3962;1639.1770;344.1077;0.7586;1.0000;0.5732;-0.8194;-0.0004;0.8067;0.5642;0.1757;-0.1437;-0.1011;0.9844;22;19
-1071.8625;1688.8182;361.0894;0.7931;1.0000;0.5354;-0.8446;-0.0005;0.8281;0.5249;0.1967;-0.1658;-0.1057;0.9805;23;19
-996.2848;1734.3711;379.7391;0.8276;1.0000;0.4971;-0.8677;-0.0005;0.8471;0.4852;0.2166;-0.1877;-0.1081;0.9763;24;19
-920.0171;1775.8541;399.8979;0.8621;1.0000;0.4587;-0.8886;-0.0006;0.8637;0.4457;0.2354;-0.2089;-0.1085;0.9719;25;19
-843.4126;1813.3401;421.3895;0.8966;1.0000;0.4208;-0.9072;-0.0006;0.8777;0.4069;0.2529;-0.2292;-0.1069;0.9675;26;19
-766.8213;1846.9610;444.0207;0.9310;1.0000;0.3838;-0.9234;-0.0006;0.8895;0.3695;0.2690;-0.2482;-0.1038;0.9631;27;19
-690.5861;1876.9106;467.5810;0.9655;1.0000;0.3484;-0.9373;-0.0006;0.8990;0.3340;0.2834;-0.2655;-0.0993;0.9590;28;19
-615.0405;1903.4491;491.8434;1.0000;1.0000;0.3156;-0.9489;-0.0007;0.9064;0.3012;0.2961;-0.2807;-0.0940;0.9552;29;19
